Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,Q_Vw,Q_env_w,Q_w_L,Q_tot,V_L,B_L,BOG,dV_L,Tw_avg,drho_V_avg,T_w_raw_0,T_w_raw_1,T_w_raw_2,T_w_raw_3,T_w_raw_4,T_w_raw_5,T_w_raw_6,T_w_raw_7,T_w_raw_8,T_w_raw_9,T_w_raw_10,T_w_raw_11,T_w_raw_12,T_w_raw_13,T_w_raw_14,T_w_raw_15,T_w_raw_16,T_w_raw_17,T_w_raw_18,T_w_raw_19,T_w_raw_20,T_w_raw_21,T_w_raw_22,T_w_raw_23,T_w_raw_24,T_w_raw_25,T_w_raw_26,T_w_raw_27,T_w_raw_28,T_w_raw_29,T_w_raw_30,T_w_raw_31,T_w_raw_32,T_w_raw_33,T_w_raw_34,T_w_raw_35,T_w_raw_36,T_w_raw_37,T_w_raw_38,T_w_raw_39,T_w_raw_40,T_w_raw_41,T_w_raw_42,T_w_raw_43,T_w_raw_44,T_w_raw_45,T_w_raw_46,T_V_raw_0,T_V_raw_1,T_V_raw_2,T_V_raw_3,T_V_raw_4,T_V_raw_5,T_V_raw_6,T_V_raw_7,T_V_raw_8,T_V_raw_9,T_V_raw_10,T_V_raw_11,T_V_raw_12,T_V_raw_13,T_V_raw_14,T_V_raw_15,T_V_raw_16,T_V_raw_17,T_V_raw_18,T_V_raw_19,T_V_raw_20,T_V_raw_21,T_V_raw_22,T_V_raw_23,T_V_raw_24,T_V_raw_25,T_V_raw_26,T_V_raw_27,T_V_raw_28,T_V_raw_29,T_V_raw_30,Q_b,Q_L_inst,T_BOG
55296,240.838,0.885766,114.239,26318.3,831.464,582.024,3171.49,-26318.3,35456.8,83618.9,0.0258872,0.0259381,-3.8411e-05,261.353,-1.92914e-08,239.87,241.025,242.178,243.329,244.475,245.616,246.751,247.879,248.997,250.105,251.202,252.287,253.358,254.414,255.454,256.477,257.481,258.466,259.429,260.371,261.288,262.182,263.049,263.889,264.699,265.481,266.231,266.948,267.631,268.279,268.89,269.464,269.997,270.49,270.941,271.349,271.712,272.03,272.301,272.525,272.701,272.829,272.907,272.937,272.918,272.852,272.738,239.834,239.928,240.019,240.108,240.194,240.278,240.359,240.436,240.512,240.584,240.653,240.719,240.782,240.843,240.9,240.954,241.005,241.053,241.098,241.14,241.178,241.213,241.245,241.274,241.299,241.32,241.338,241.352,241.363,241.369,241.371,8442.25,16277.5,241.371
57024,240.845,0.885734,114.337,25952.4,816.831,571.782,2549.73,-25952.4,34938.5,83618.8,0.0255087,0.025552,-3.78501e-05,260.988,-1.74258e-08,239.869,241.008,242.145,243.28,244.41,245.536,246.654,247.766,248.868,249.96,251.041,252.109,253.164,254.204,255.228,256.234,257.222,258.19,259.137,260.061,260.962,261.838,262.688,263.51,264.303,265.067,265.799,266.498,267.164,267.794,268.388,268.944,269.461,269.938,270.374,270.767,271.118,271.425,271.687,271.904,272.077,272.203,272.285,272.322,272.316,272.267,272.177,239.834,239.928,240.02,240.109,240.195,240.279,240.36,240.439,240.514,240.587,240.657,240.724,240.788,240.849,240.907,240.962,241.013,241.062,241.108,241.15,241.189,241.225,241.258,241.287,241.312,241.334,241.353,241.367,241.378,241.384,241.386,8300.04,16003.3,241.386
58752,240.852,0.885705,114.46,25586.2,804.822,563.375,1690.73,-25586.2,34447.5,83618.7,0.0251502,0.0251874,-3.73182e-05,260.637,-1.59304e-08,239.869,240.992,242.113,243.231,244.346,245.455,246.557,247.652,248.738,249.814,250.879,251.931,252.97,253.993,255,255.99,256.961,257.912,258.842,259.75,260.634,261.492,262.325,263.13,263.907,264.653,265.368,266.051,266.7,267.314,267.892,268.433,268.936,269.4,269.824,270.207,270.549,270.85,271.108,271.324,271.499,271.632,271.724,271.776,271.791,271.769,271.713,239.834,239.928,240.02,240.109,240.196,240.28,240.362,240.44,240.516,240.59,240.66,240.728,240.792,240.854,240.913,240.968,241.021,241.07,241.117,241.16,241.199,241.236,241.269,241.299,241.325,241.347,241.366,241.381,241.391,241.398,241.4,8183.48,15778.6,241.4
60480,240.858,0.885679,114.633,25219.4,795.62,556.934,603.674,-25219.4,33985.3,83618.7,0.0248128,0.0248455,-3.68165e-05,260.303,-1.48106e-08,239.868,240.975,242.08,243.182,244.28,245.373,246.46,247.538,248.609,249.668,250.717,251.752,252.774,253.781,254.772,255.745,256.7,257.634,258.547,259.438,260.305,261.147,261.963,262.751,263.512,264.242,264.941,265.608,266.243,266.842,267.407,267.935,268.427,268.881,269.297,269.674,270.012,270.311,270.571,270.792,270.976,271.121,271.232,271.308,271.351,271.365,271.353,239.834,239.929,240.02,240.11,240.197,240.281,240.363,240.442,240.519,240.593,240.663,240.732,240.797,240.859,240.918,240.975,241.028,241.078,241.125,241.168,241.209,241.246,241.279,241.31,241.336,241.359,241.378,241.393,241.404,241.411,241.413,8094.42,15606.9,241.413
62208,240.864,0.885654,114.875,24850.4,789.363,552.554,-701.369,-24850.4,33552,83618.6,0.0244965,0.0245262,-3.63464e-05,259.989,-1.40664e-08,239.868,240.958,242.047,243.133,244.215,245.292,246.362,247.424,248.478,249.521,250.553,251.573,252.578,253.569,254.543,255.499,256.438,257.355,258.253,259.126,259.978,260.803,261.604,262.376,263.121,263.836,264.521,265.174,265.796,266.383,266.937,267.456,267.94,268.387,268.799,269.174,269.513,269.815,270.082,270.314,270.513,270.679,270.815,270.922,271.004,271.063,271.103,239.834,239.929,240.021,240.11,240.198,240.282,240.365,240.444,240.521,240.595,240.667,240.735,240.801,240.864,240.924,240.98,241.034,241.085,241.132,241.177,241.217,241.255,241.289,241.32,241.347,241.37,241.389,241.404,241.415,241.422,241.424,8034.25,15490.9,241.424
63936,240.87,0.88563,115.204,24480.8,786.144,550.301,-2209.96,-24480.8,33150.2,83618.5,0.0242031,0.0242316,-3.59092e-05,259.697,-1.36926e-08,239.867,240.941,242.014,243.084,244.149,245.21,246.264,247.31,248.347,249.374,250.39,251.393,252.382,253.356,254.314,255.254,256.176,257.078,257.959,258.817,259.653,260.463,261.248,262.007,262.737,263.439,264.111,264.753,265.363,265.941,266.487,266.999,267.478,267.923,268.334,268.712,269.056,269.368,269.648,269.897,270.118,270.311,270.479,270.625,270.753,270.865,270.966,239.834,239.929,240.021,240.111,240.199,240.284,240.366,240.446,240.523,240.598,240.67,240.739,240.805,240.868,240.929,240.986,241.04,241.092,241.14,241.184,241.226,241.264,241.298,241.329,241.357,241.38,241.4,241.415,241.426,241.433,241.435,8003.93,15432.4,241.435
65664,240.876,0.885607,115.638,24109.2,786.007,550.205,-3900.82,-24109.2,32779,83618.5,0.0239321,0.0239609,-3.55059e-05,259.43,-1.36788e-08,239.867,240.925,241.981,243.034,244.084,245.128,246.165,247.195,248.216,249.227,250.226,251.213,252.186,253.144,254.086,255.011,255.917,256.803,257.668,258.512,259.332,260.128,260.9,261.645,262.363,263.053,263.714,264.346,264.948,265.519,266.06,266.569,267.047,267.493,267.908,268.293,268.648,268.974,269.273,269.545,269.794,270.021,270.229,270.422,270.602,270.776,270.946,239.834,239.929,240.022,240.112,240.2,240.285,240.368,240.449,240.526,240.601,240.673,240.743,240.809,240.873,240.934,240.992,241.047,241.098,241.147,241.192,241.234,241.272,241.307,241.338,241.366,241.39,241.41,241.425,241.437,241.444,241.446,8003.93,15432.4,241.446
67392,240.881,0.885583,116.192,23736.2,788.95,552.265,-5754,-23736.2,32438.9,83618.4,0.0236838,0.0237144,-3.51375e-05,259.191,-1.40096e-08,239.866,240.908,241.948,242.985,244.018,245.046,246.067,247.081,248.086,249.08,250.064,251.034,251.992,252.934,253.86,254.769,255.66,256.531,257.382,258.212,259.018,259.801,260.56,261.294,262.001,262.681,263.334,263.959,264.555,265.122,265.66,266.169,266.65,267.101,267.525,267.922,268.292,268.638,268.961,269.262,269.545,269.813,270.067,270.313,270.554,270.795,271.042,239.834,239.93,240.023,240.113,240.202,240.287,240.371,240.451,240.529,240.605,240.677,240.747,240.814,240.878,240.939,240.998,241.053,241.105,241.154,241.199,241.242,241.28,241.316,241.347,241.375,241.399,241.419,241.435,241.447,241.454,241.456,8034.25,15490.9,241.456
69120,240.887,0.885559,116.878,23365.9,794.919,556.443,-7744.61,-23365.9,32133.6,83618.4,0.0234609,0.0234946,-3.48047e-05,258.98,-1.46646e-08,239.866,240.891,241.915,242.936,243.953,244.964,245.97,246.967,247.956,248.935,249.902,250.857,251.799,252.726,253.637,254.531,255.408,256.265,257.102,257.919,258.713,259.484,260.232,260.955,261.654,262.326,262.973,263.593,264.186,264.752,265.292,265.805,266.291,266.753,267.189,267.602,267.993,268.364,268.716,269.052,269.375,269.689,269.996,270.3,270.608,270.923,271.252,239.834,239.93,240.024,240.115,240.204,240.29,240.373,240.454,240.533,240.608,240.681,240.752,240.819,240.884,240.945,241.004,241.059,241.112,241.161,241.207,241.25,241.289,241.324,241.356,241.385,241.409,241.429,241.445,241.457,241.464,241.466,8094.42,15606.9,241.466
70848,240.894,0.885533,117.706,22997.1,803.816,562.671,-9845.05,-22997.1,31860.9,83618.3,0.0232618,0.0233,-3.45079e-05,258.799,-1.56188e-08,239.865,240.874,241.882,242.887,243.888,244.883,245.873,246.855,247.828,248.791,249.743,250.683,251.609,252.522,253.418,254.299,255.161,256.006,256.83,257.635,258.418,259.179,259.917,260.633,261.324,261.992,262.634,263.252,263.845,264.414,264.958,265.478,265.975,266.45,266.903,267.337,267.753,268.154,268.54,268.916,269.285,269.65,270.014,270.384,270.763,271.158,271.573,239.834,239.931,240.025,240.117,240.206,240.292,240.376,240.458,240.537,240.613,240.686,240.757,240.825,240.889,240.951,241.01,241.066,241.119,241.169,241.215,241.258,241.298,241.333,241.366,241.394,241.418,241.439,241.455,241.467,241.474,241.476,8183.48,15778.6,241.476
72576,240.9,0.885505,118.681,22633.6,815.494,570.845,-12027.8,-22633.6,31623.2,83618.2,0.0230882,0.0231321,-3.42475e-05,258.65,-1.68429e-08,239.865,240.858,241.85,242.839,243.824,244.804,245.777,246.744,247.701,248.649,249.586,250.512,251.424,252.322,253.205,254.072,254.922,255.755,256.568,257.362,258.135,258.888,259.619,260.328,261.015,261.679,262.32,262.939,263.535,264.109,264.661,265.192,265.703,266.195,266.67,267.129,267.575,268.009,268.435,268.856,269.275,269.696,270.123,270.561,271.017,271.494,272.001,239.834,239.932,240.027,240.119,240.209,240.296,240.38,240.462,240.541,240.618,240.691,240.762,240.831,240.896,240.958,241.018,241.074,241.127,241.177,241.224,241.267,241.307,241.343,241.375,241.404,241.429,241.449,241.465,241.477,241.484,241.487,8300.04,16003.3,241.487
74304,240.908,0.885474,119.809,22276.5,829.764,580.834,-14261.4,-22276.5,31419.4,83618.2,0.0229394,0.0229899,-3.40232e-05,258.534,-1.83038e-08,239.864,240.842,241.818,242.791,243.761,244.725,245.684,246.635,247.578,248.511,249.434,250.345,251.243,252.129,252.999,253.854,254.692,255.514,256.317,257.102,257.867,258.614,259.339,260.044,260.728,261.392,262.034,262.657,263.258,263.841,264.404,264.95,265.478,265.992,266.491,266.98,267.459,267.932,268.401,268.871,269.344,269.825,270.318,270.83,271.364,271.928,272.527,239.834,239.933,240.028,240.121,240.212,240.299,240.384,240.467,240.546,240.623,240.697,240.769,240.837,240.903,240.966,241.026,241.082,241.136,241.186,241.233,241.277,241.317,241.353,241.386,241.414,241.439,241.46,241.476,241.488,241.495,241.498,8442.25,16277.5,241.498
76032,240.916,0.885441,121.089,21927,846.396,592.477,-16514.5,-21927,31248.4,83618.1,0.0228146,0.0228726,-3.38345e-05,258.45,-1.9965e-08,239.864,240.826,241.787,242.745,243.699,244.649,245.592,246.529,247.457,248.377,249.286,250.184,251.069,251.942,252.801,253.645,254.473,255.285,256.079,256.857,257.616,258.357,259.079,259.783,260.466,261.132,261.778,262.407,263.017,263.612,264.189,264.752,265.302,265.84,266.368,266.89,267.406,267.922,268.437,268.959,269.49,270.034,270.597,271.184,271.8,272.451,273.145,239.834,239.934,240.03,240.124,240.215,240.303,240.389,240.472,240.552,240.63,240.704,240.776,240.845,240.911,240.974,241.034,241.091,241.145,241.196,241.243,241.287,241.327,241.364,241.397,241.426,241.45,241.471,241.488,241.5,241.507,241.509,8607.86,16596.9,241.509
77760,240.924,0.885405,122.521,21590.6,865.122,605.586,-18754,-21590.6,31113,83618.1,0.0227157,0.0227818,-3.36809e-05,258.398,-2.1787e-08,239.863,240.811,241.757,242.7,243.64,244.575,245.504,246.427,247.342,248.248,249.144,250.029,250.903,251.764,252.612,253.446,254.265,255.069,255.857,256.629,257.383,258.121,258.841,259.545,260.231,260.901,261.554,262.192,262.813,263.422,264.017,264.601,265.175,265.741,266.301,266.859,267.416,267.976,268.542,269.119,269.71,270.32,270.954,271.617,272.316,273.056,273.844,239.834,239.935,240.032,240.127,240.219,240.308,240.394,240.478,240.559,240.637,240.712,240.784,240.854,240.92,240.984,241.044,241.101,241.155,241.206,241.254,241.298,241.338,241.375,241.408,241.438,241.463,241.484,241.5,241.512,241.52,241.522,8794.28,16956.3,241.522
79488,240.934,0.885366,124.097,21262.4,885.643,619.95,-20959,-21262.4,31005,83618,0.0226368,0.0227117,-3.35612e-05,258.379,-2.37281e-08,239.863,240.796,241.728,242.657,243.583,244.504,245.42,246.329,247.231,248.124,249.008,249.882,250.745,251.596,252.434,253.26,254.071,254.869,255.651,256.419,257.17,257.907,258.628,259.334,260.025,260.701,261.363,262.012,262.648,263.274,263.889,264.497,265.098,265.695,266.29,266.887,267.487,268.095,268.713,269.347,270,270.677,271.383,272.124,272.905,273.732,274.613,239.834,239.936,240.035,240.13,240.223,240.313,240.4,240.485,240.566,240.645,240.72,240.793,240.863,240.93,240.994,241.055,241.112,241.167,241.218,241.266,241.31,241.351,241.388,241.421,241.45,241.476,241.497,241.513,241.526,241.533,241.535,8998.56,17350.1,241.535
81216,240.944,0.885323,125.811,20950.5,907.631,635.341,-23074.8,-20950.5,30929.1,83617.9,0.0225815,0.0226653,-3.34741e-05,258.391,-2.57448e-08,239.862,240.782,241.7,242.616,243.528,244.436,245.339,246.236,247.126,248.007,248.88,249.744,250.596,251.438,252.269,253.087,253.892,254.684,255.463,256.228,256.979,257.716,258.44,259.15,259.848,260.533,261.206,261.869,262.522,263.167,263.806,264.439,265.07,265.7,266.333,266.97,267.616,268.273,268.946,269.638,270.354,271.099,271.877,272.694,273.557,274.469,275.439,239.834,239.937,240.037,240.134,240.228,240.319,240.407,240.492,240.574,240.653,240.73,240.803,240.873,240.941,241.005,241.066,241.124,241.179,241.231,241.279,241.323,241.364,241.401,241.435,241.464,241.49,241.511,241.528,241.54,241.547,241.55,9217.47,17772.2,241.55
82944,240.955,0.885277,127.65,20655.3,930.733,651.513,-25084.4,-20655.3,30882.1,83617.9,0.0225471,0.02264,-3.34181e-05,258.432,-2.77928e-08,239.862,240.769,241.674,242.577,243.477,244.372,245.263,246.148,247.027,247.898,248.761,249.614,250.459,251.293,252.116,252.928,253.729,254.517,255.294,256.058,256.81,257.55,258.278,258.995,259.702,260.398,261.085,261.764,262.436,263.103,263.766,264.428,265.091,265.756,266.428,267.108,267.801,268.509,269.236,269.987,270.766,271.578,272.427,273.32,274.261,275.256,276.311,239.834,239.939,240.04,240.138,240.233,240.325,240.414,240.5,240.583,240.663,240.74,240.814,240.884,240.952,241.017,241.079,241.137,241.192,241.244,241.293,241.337,241.379,241.416,241.45,241.48,241.505,241.526,241.543,241.556,241.563,241.565,9447.56,18215.9,241.565
84672,240.967,0.885227,129.603,20379.9,954.581,668.207,-26957.9,-20379.9,30862.9,83617.8,0.0225331,0.022635,-3.33904e-05,258.502,-2.98283e-08,239.862,240.756,241.649,242.54,243.428,244.313,245.192,246.067,246.935,247.797,248.65,249.496,250.332,251.16,251.977,252.785,253.582,254.369,255.145,255.91,256.665,257.41,258.144,258.87,259.586,260.296,260.998,261.696,262.388,263.08,263.77,264.462,265.158,265.861,266.572,267.297,268.036,268.796,269.578,270.388,271.229,272.106,273.025,273.989,275.005,276.078,277.213,239.834,239.94,240.043,240.143,240.239,240.332,240.422,240.508,240.592,240.673,240.751,240.825,240.897,240.965,241.03,241.092,241.151,241.207,241.259,241.308,241.353,241.394,241.432,241.466,241.496,241.521,241.543,241.56,241.572,241.58,241.582,9685.22,18674.1,241.582
86400,240.98,0.885174,131.652,20123,978.795,685.156,-28668,-20123,30866.4,83617.8,0.0225357,0.0226463,-3.33893e-05,258.597,-3.18068e-08,239.861,240.744,241.626,242.506,243.384,244.258,245.127,245.992,246.851,247.704,248.55,249.388,250.219,251.04,251.854,252.658,253.454,254.24,255.017,255.785,256.544,257.295,258.038,258.773,259.503,260.227,260.947,261.664,262.38,263.096,263.815,264.538,265.27,266.01,266.763,267.531,268.319,269.129,269.966,270.833,271.735,272.675,273.66,274.693,275.779,276.924,278.133,239.834,239.942,240.046,240.147,240.245,240.339,240.43,240.518,240.602,240.684,240.762,240.837,240.91,240.979,241.044,241.107,241.166,241.222,241.275,241.324,241.369,241.411,241.449,241.483,241.513,241.539,241.561,241.578,241.59,241.598,241.6,9926.68,19139.7,241.6
88128,240.993,0.885117,133.78,19889.4,1002.99,702.092,-30190.4,-19889.4,30893.4,83617.7,0.0225554,0.0226742,-3.34124e-05,258.716,-3.36847e-08,239.861,240.734,241.606,242.476,243.343,244.208,245.068,245.924,246.775,247.621,248.46,249.292,250.118,250.936,251.746,252.549,253.344,254.131,254.911,255.683,256.448,257.207,257.959,258.707,259.451,260.191,260.93,261.668,262.408,263.151,263.9,264.656,265.422,266.201,266.995,267.808,268.643,269.503,270.392,271.315,272.274,273.275,274.322,275.418,276.57,277.78,279.054,239.834,239.944,240.05,240.152,240.251,240.346,240.438,240.527,240.613,240.695,240.774,240.851,240.923,240.993,241.059,241.122,241.182,241.239,241.292,241.341,241.387,241.429,241.467,241.501,241.532,241.558,241.579,241.597,241.609,241.617,241.619,10168.1,19605.2,241.619
89856,241.008,0.885058,135.967,19678.3,1026.78,718.743,-31503.7,-19678.3,30938.8,83617.7,0.0225886,0.022715,-3.34566e-05,258.856,-3.54217e-08,239.861,240.724,241.587,242.448,243.307,244.163,245.015,245.864,246.708,247.547,248.381,249.208,250.03,250.846,251.655,252.457,253.254,254.043,254.827,255.604,256.377,257.145,257.909,258.67,259.429,260.187,260.946,261.707,262.472,263.243,264.022,264.811,265.612,266.429,267.264,268.121,269.002,269.91,270.85,271.825,272.839,273.896,275,276.154,277.364,278.632,279.964,239.834,239.946,240.053,240.157,240.257,240.354,240.447,240.537,240.624,240.707,240.787,240.864,240.938,241.008,241.075,241.139,241.199,241.256,241.309,241.359,241.405,241.448,241.486,241.521,241.551,241.577,241.599,241.617,241.629,241.637,241.639,10405.8,20063.4,241.639
91584,241.023,0.884995,138.192,19490.5,1049.78,734.844,-32590.7,-19490.5,30999.5,83617.6,0.0226328,0.0227661,-3.35188e-05,259.013,-3.69791e-08,239.86,240.716,241.571,242.424,243.275,244.124,244.969,245.811,246.65,247.484,248.313,249.138,249.957,250.771,251.58,252.383,253.182,253.975,254.765,255.549,256.331,257.109,257.886,258.661,259.437,260.214,260.994,261.778,262.569,263.368,264.178,264.999,265.836,266.691,267.566,268.464,269.389,270.344,271.332,272.356,273.42,274.528,275.683,276.889,278.149,279.467,280.847,239.834,239.947,240.056,240.162,240.264,240.362,240.456,240.548,240.635,240.72,240.801,240.879,240.953,241.024,241.092,241.156,241.217,241.274,241.328,241.378,241.425,241.468,241.506,241.541,241.572,241.598,241.62,241.638,241.65,241.658,241.661,10635.9,20507.1,241.661
93312,241.039,0.88493,140.434,19329.9,1071.63,750.139,-33432.7,-19329.9,31075.3,83617.5,0.0226882,0.0228273,-3.35962e-05,259.184,-3.83213e-08,239.86,240.709,241.556,242.403,243.248,244.09,244.93,245.767,246.601,247.431,248.257,249.08,249.898,250.712,251.522,252.328,253.13,253.928,254.724,255.517,256.308,257.099,257.889,258.68,259.473,260.27,261.072,261.88,262.697,263.524,264.363,265.217,266.089,266.98,267.893,268.832,269.798,270.796,271.828,272.897,274.006,275.16,276.36,277.61,278.913,280.271,281.689,239.834,239.949,240.06,240.167,240.27,240.37,240.466,240.558,240.647,240.733,240.815,240.894,240.969,241.041,241.109,241.174,241.235,241.293,241.348,241.398,241.445,241.488,241.528,241.563,241.594,241.62,241.642,241.66,241.673,241.68,241.683,10854.8,20929.2,241.683
95040,241.055,0.884862,142.669,19197.1,1091.98,764.384,-34019.3,-19197.1,31163.2,83617.5,0.0227524,0.0228963,-3.36855e-05,259.366,-3.94166e-08,239.86,240.703,241.545,242.385,243.225,244.062,244.898,245.731,246.562,247.389,248.214,249.035,249.853,250.668,251.481,252.289,253.097,253.901,254.705,255.507,256.31,257.112,257.917,258.724,259.536,260.352,261.177,262.008,262.851,263.706,264.576,265.461,266.366,267.291,268.241,269.217,270.222,271.259,272.331,273.44,274.589,275.781,277.02,278.306,279.643,281.032,282.477,239.834,239.951,240.064,240.172,240.277,240.378,240.476,240.569,240.659,240.746,240.829,240.909,240.985,241.058,241.127,241.192,241.255,241.313,241.368,241.419,241.466,241.51,241.549,241.585,241.616,241.643,241.665,241.683,241.696,241.704,241.706,11059.1,21323,241.706
96768,241.071,0.884794,144.874,19086.9,1110.5,777.352,-34347.6,-19086.9,31254.6,83617.4,0.0228191,0.0229665,-3.37834e-05,259.555,-4.02375e-08,239.86,240.698,241.535,242.372,243.207,244.041,244.873,245.703,246.531,247.358,248.181,249.003,249.822,250.64,251.455,252.269,253.082,253.894,254.706,255.519,256.333,257.149,257.969,258.793,259.623,260.46,261.306,262.162,263.03,263.911,264.809,265.725,266.661,267.619,268.603,269.613,270.653,271.725,272.832,273.975,275.158,276.383,277.651,278.966,280.327,281.738,283.199,239.834,239.953,240.067,240.177,240.284,240.386,240.485,240.58,240.672,240.759,240.844,240.924,241.001,241.075,241.145,241.211,241.274,241.333,241.389,241.44,241.488,241.532,241.572,241.608,241.639,241.666,241.689,241.707,241.72,241.728,241.73,11245.5,21682.5,241.73
