Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,Q_Vw,Q_env_w,Q_w_L,Q_tot,V_L,B_L,BOG,dV_L,Tw_avg,drho_V_avg,T_w_raw_0,T_w_raw_1,T_w_raw_2,T_w_raw_3,T_w_raw_4,T_w_raw_5,T_w_raw_6,T_w_raw_7,T_w_raw_8,T_w_raw_9,T_w_raw_10,T_w_raw_11,T_w_raw_12,T_w_raw_13,T_w_raw_14,T_w_raw_15,T_w_raw_16,T_w_raw_17,T_w_raw_18,T_w_raw_19,T_w_raw_20,T_w_raw_21,T_w_raw_22,T_w_raw_23,T_w_raw_24,T_w_raw_25,T_w_raw_26,T_w_raw_27,T_w_raw_28,T_w_raw_29,T_w_raw_30,T_w_raw_31,T_w_raw_32,T_w_raw_33,T_w_raw_34,T_w_raw_35,T_w_raw_36,T_w_raw_37,T_w_raw_38,T_w_raw_39,T_w_raw_40,T_w_raw_41,T_w_raw_42,T_w_raw_43,T_w_raw_44,T_w_raw_45,T_w_raw_46,T_V_raw_0,T_V_raw_1,T_V_raw_2,T_V_raw_3,T_V_raw_4,T_V_raw_5,T_V_raw_6,T_V_raw_7,T_V_raw_8,T_V_raw_9,T_V_raw_10,T_V_raw_11,T_V_raw_12,T_V_raw_13,T_V_raw_14,T_V_raw_15,T_V_raw_16,T_V_raw_17,T_V_raw_18,T_V_raw_19,T_V_raw_20,T_V_raw_21,T_V_raw_22,T_V_raw_23,T_V_raw_24,T_V_raw_25,T_V_raw_26,T_V_raw_27,T_V_raw_28,T_V_raw_29,T_V_raw_30,Q_b,Q_L_inst,T_BOG
374400,241.447,0.88324,177.397,18727.9,1138.56,796.995,-23776.5,-18727.9,31297.4,83608.4,0.0228504,0.0228821,-3.37993e-05,260.825,-1.39459e-08,239.859,240.682,241.505,242.329,243.154,243.982,244.811,245.644,246.48,247.321,248.167,249.018,249.875,250.739,251.61,252.49,253.377,254.274,255.18,256.098,257.025,257.965,258.916,259.88,260.856,261.847,262.85,263.867,264.897,265.942,266.999,268.07,269.153,270.249,271.354,272.469,273.592,274.722,275.855,276.99,278.124,279.253,280.374,281.483,282.575,283.645,284.688,239.834,239.98,240.123,240.262,240.397,240.529,240.656,240.78,240.9,241.016,241.128,241.236,241.339,241.438,241.533,241.623,241.709,241.79,241.866,241.937,242.003,242.064,242.119,242.168,242.212,242.25,242.281,242.306,242.324,242.335,242.339,11595.1,22346.1,242.339
378000,241.457,0.883198,177.203,19087.5,1107.15,775.004,-19492.7,-19087.5,31328.7,83608.3,0.0228732,0.0228839,-3.38353e-05,260.896,-9.20153e-09,239.86,240.698,241.537,242.377,243.218,244.061,244.907,245.756,246.608,247.465,248.327,249.195,250.068,250.948,251.835,252.73,253.633,254.544,255.465,256.395,257.335,258.285,259.245,260.215,261.197,262.189,263.191,264.203,265.226,266.257,267.297,268.344,269.398,270.457,271.52,272.584,273.648,274.709,275.765,276.811,277.846,278.864,279.861,280.834,281.776,282.682,283.547,239.834,239.98,240.123,240.262,240.398,240.53,240.659,240.784,240.904,241.021,241.134,241.243,241.347,241.448,241.543,241.635,241.721,241.803,241.88,241.952,242.018,242.08,242.135,242.185,242.23,242.268,242.299,242.324,242.343,242.354,242.358,11289,21756.1,242.358
381600,241.463,0.883174,176.247,19445,1066.39,746.476,-15204.3,-19445,31257.7,83608.1,0.0228214,0.0228085,-3.37698e-05,260.845,-3.85168e-09,239.86,240.715,241.569,242.425,243.281,244.14,245.001,245.866,246.734,247.606,248.482,249.364,250.251,251.145,252.044,252.951,253.865,254.786,255.714,256.651,257.595,258.548,259.508,260.477,261.453,262.436,263.425,264.421,265.422,266.427,267.435,268.445,269.454,270.462,271.466,272.464,273.452,274.43,275.391,276.335,277.256,278.15,279.012,279.839,280.624,281.361,282.046,239.834,239.98,240.122,240.261,240.397,240.529,240.658,240.783,240.905,241.022,241.136,241.245,241.351,241.452,241.548,241.64,241.728,241.81,241.888,241.961,242.028,242.09,242.146,242.197,242.242,242.28,242.312,242.337,242.356,242.367,242.371,10890,20987.1,242.371
385200,241.464,0.88317,174.597,19787.6,1019.08,713.355,-11168.6,-19787.6,31100.9,83608,0.0227069,0.0226695,-3.36073e-05,260.674,1.73898e-09,239.861,240.73,241.6,242.47,243.341,244.214,245.09,245.968,246.849,247.734,248.622,249.515,250.413,251.316,252.224,253.137,254.057,254.981,255.912,256.848,257.79,258.737,259.69,260.646,261.607,262.571,263.537,264.505,265.473,266.44,267.404,268.364,269.317,270.262,271.195,272.115,273.018,273.901,274.761,275.593,276.394,277.16,277.885,278.566,279.196,279.771,280.285,239.834,239.978,240.12,240.258,240.393,240.526,240.654,240.78,240.901,241.019,241.133,241.243,241.349,241.451,241.548,241.641,241.729,241.812,241.89,241.963,242.031,242.094,242.151,242.202,242.247,242.286,242.318,242.344,242.362,242.374,242.378,10425.3,20091.7,242.378
388800,241.46,0.883187,172.365,20082.5,968.428,677.9,-7685.6,-20082.5,30859.4,83607.9,0.0225306,0.0224694,-3.33587e-05,260.397,7.19125e-09,239.861,240.743,241.626,242.509,243.392,244.278,245.165,246.054,246.945,247.84,248.737,249.638,250.542,251.45,252.361,253.276,254.195,255.118,256.044,256.973,257.905,258.839,259.775,260.712,261.649,262.585,263.519,264.45,265.376,266.296,267.207,268.108,268.997,269.87,270.726,271.562,272.374,273.16,273.915,274.637,275.32,275.962,276.557,277.102,277.591,278.021,278.386,239.834,239.977,240.116,240.254,240.388,240.52,240.648,240.773,240.894,241.012,241.126,241.236,241.342,241.444,241.542,241.635,241.724,241.807,241.886,241.96,242.028,242.091,242.149,242.2,242.246,242.285,242.317,242.343,242.362,242.374,242.377,9926.68,19130.7,242.377
392400,241.451,0.883222,169.702,20316.1,917.896,642.527,-4979.62,-20316.1,30556.4,83607.8,0.0223093,0.0222265,-3.30412e-05,260.032,1.21375e-08,239.862,240.754,241.646,242.539,243.432,244.326,245.222,246.118,247.017,247.917,248.819,249.723,250.629,251.536,252.447,253.358,254.271,255.186,256.101,257.017,257.932,258.847,259.76,260.669,261.576,262.477,263.372,264.259,265.137,266.004,266.857,267.694,268.515,269.314,270.092,270.843,271.566,272.257,272.913,273.531,274.107,274.637,275.118,275.546,275.918,276.23,276.477,239.834,239.975,240.113,240.248,240.381,240.512,240.639,240.763,240.884,241.001,241.115,241.225,241.331,241.433,241.531,241.624,241.713,241.797,241.876,241.95,242.019,242.082,242.14,242.192,242.238,242.277,242.31,242.336,242.355,242.366,242.37,9428.05,18169.7,242.37
396000,241.439,0.883274,166.785,20469.7,870.926,609.648,-3237.18,-20469.7,30209.5,83607.7,0.0220561,0.0219555,-3.26762e-05,259.603,1.62456e-08,239.862,240.761,241.66,242.558,243.457,244.357,245.257,246.157,247.058,247.96,248.862,249.765,250.668,251.571,252.474,253.378,254.28,255.181,256.08,256.977,257.87,258.76,259.644,260.522,261.393,262.255,263.106,263.946,264.773,265.584,266.377,267.152,267.904,268.632,269.334,270.006,270.647,271.253,271.822,272.351,272.836,273.276,273.666,274.006,274.291,274.52,274.689,239.834,239.972,240.108,240.242,240.373,240.502,240.628,240.751,240.871,240.988,241.101,241.211,241.316,241.418,241.516,241.609,241.698,241.782,241.861,241.935,242.004,242.068,242.126,242.177,242.223,242.263,242.296,242.322,242.341,242.353,242.356,8963.4,17274.3,242.356
399600,241.423,0.883339,163.813,20531.3,830.722,581.505,-2585.19,-20531.3,29841.1,83607.5,0.0217871,0.0216736,-3.22888e-05,259.14,1.92401e-08,239.862,240.764,241.665,242.566,243.467,244.367,245.268,246.167,247.067,247.966,248.864,249.761,250.657,251.551,252.443,253.333,254.22,255.103,255.982,256.855,257.723,258.583,259.436,260.279,261.112,261.932,262.74,263.532,264.308,265.064,265.801,266.516,267.206,267.87,268.505,269.109,269.681,270.218,270.717,271.177,271.596,271.971,272.301,272.585,272.82,273.007,273.144,239.834,239.97,240.104,240.235,240.365,240.492,240.617,240.738,240.857,240.973,241.085,241.194,241.299,241.4,241.497,241.59,241.679,241.763,241.842,241.916,241.985,242.048,242.106,242.158,242.204,242.244,242.277,242.303,242.322,242.333,242.337,8564.4,16505.3,242.337
403200,241.405,0.883413,160.984,20498.5,800.025,560.018,-3052.16,-20498.5,29477.7,83607.4,0.0215218,0.0214012,-3.19052e-05,258.674,2.09204e-08,239.862,240.762,241.662,242.561,243.459,244.357,245.253,246.149,247.042,247.934,248.824,249.712,250.596,251.477,252.355,253.228,254.096,254.958,255.813,256.661,257.501,258.331,259.15,259.958,260.752,261.533,262.297,263.045,263.773,264.482,265.168,265.831,266.468,267.079,267.661,268.213,268.733,269.22,269.673,270.09,270.469,270.811,271.115,271.38,271.607,271.795,271.946,239.834,239.968,240.099,240.229,240.356,240.482,240.605,240.725,240.842,240.957,241.068,241.176,241.28,241.381,241.477,241.569,241.657,241.741,241.82,241.894,241.962,242.026,242.083,242.135,242.181,242.22,242.253,242.279,242.298,242.31,242.314,8258.24,15915.3,242.314
406800,241.387,0.88349,158.492,20374.2,780.931,546.651,-4629.51,-20374.2,29145.1,83607.3,0.0212789,0.0211576,-3.15516e-05,258.238,2.11731e-08,239.862,240.756,241.65,242.543,243.435,244.326,245.215,246.102,246.986,247.868,248.745,249.62,250.49,251.356,252.215,253.069,253.916,254.755,255.586,256.407,257.218,258.018,258.805,259.58,260.339,261.083,261.809,262.518,263.206,263.875,264.52,265.144,265.741,266.314,266.86,267.379,267.869,268.33,268.761,269.163,269.534,269.876,270.189,270.474,270.733,270.967,271.178,239.834,239.966,240.095,240.223,240.349,240.472,240.593,240.712,240.828,240.941,241.051,241.158,241.261,241.36,241.456,241.548,241.635,241.718,241.796,241.87,241.938,242.001,242.058,242.11,242.156,242.195,242.228,242.254,242.272,242.284,242.288,8065.77,15544.4,242.288
410400,241.368,0.883565,156.506,20164.8,774.741,542.319,-7177.18,-20164.8,28863.7,83607.2,0.0210735,0.0209577,-3.12521e-05,257.86,1.99801e-08,239.861,240.747,241.631,242.515,243.397,244.277,245.155,246.03,246.902,247.77,248.634,249.492,250.346,251.193,252.034,252.867,253.692,254.509,255.315,256.111,256.895,257.667,258.426,259.171,259.9,260.613,261.309,261.987,262.646,263.285,263.903,264.5,265.075,265.627,266.157,266.663,267.146,267.606,268.043,268.459,268.854,269.229,269.586,269.929,270.258,270.578,270.892,239.834,239.964,240.092,240.218,240.342,240.464,240.583,240.7,240.815,240.927,241.035,241.141,241.243,241.341,241.436,241.527,241.613,241.696,241.773,241.846,241.914,241.976,242.033,242.084,242.13,242.169,242.201,242.227,242.246,242.257,242.261,8000.13,15417.9,242.261
414000,241.352,0.883633,155.167,19886.7,781.881,547.317,-10560,-19886.7,28655,83607.1,0.0209211,0.0208167,-3.10272e-05,257.567,1.74197e-08,239.861,240.734,241.606,242.477,243.347,244.214,245.078,245.939,246.795,247.648,248.496,249.338,250.173,251.002,251.823,252.637,253.441,254.235,255.019,255.793,256.554,257.302,258.037,258.759,259.465,260.156,260.83,261.488,262.129,262.752,263.358,263.945,264.514,265.065,265.598,266.115,266.614,267.099,267.569,268.027,268.474,268.914,269.348,269.781,270.215,270.655,271.107,239.834,239.963,240.089,240.214,240.337,240.457,240.575,240.691,240.804,240.915,241.022,241.126,241.227,241.325,241.418,241.508,241.594,241.675,241.752,241.824,241.891,241.953,242.009,242.06,242.105,242.144,242.176,242.202,242.22,242.232,242.235,8065.77,15544.4,242.235
417600,241.338,0.88369,154.568,19559.1,801.867,561.307,-14507.6,-19559.1,28533.2,83607,0.0208322,0.0207446,-3.08921e-05,257.378,1.36623e-08,239.86,240.719,241.577,242.433,243.288,244.139,244.988,245.833,246.675,247.51,248.341,249.166,249.984,250.795,251.598,252.392,253.178,253.953,254.719,255.473,256.217,256.947,257.666,258.371,259.064,259.741,260.406,261.056,261.692,262.313,262.922,263.515,264.097,264.666,265.224,265.771,266.31,266.842,267.37,267.896,268.422,268.952,269.49,270.04,270.606,271.194,271.808,239.834,239.962,240.088,240.212,240.333,240.453,240.57,240.685,240.797,240.906,241.012,241.115,241.215,241.311,241.404,241.493,241.577,241.658,241.734,241.805,241.872,241.933,241.989,242.039,242.084,242.122,242.154,242.179,242.198,242.209,242.213,8258.24,15915.3,242.213
421200,241.328,0.883732,154.754,19200.2,833.337,583.336,-18789.2,-19200.2,28502.7,83606.9,0.0208099,0.0207431,-3.08561e-05,257.308,8.95993e-09,239.86,240.703,241.545,242.386,243.224,244.06,244.893,245.722,246.547,247.367,248.181,248.989,249.791,250.586,251.373,252.152,252.922,253.683,254.434,255.176,255.907,256.628,257.337,258.036,258.723,259.4,260.065,260.72,261.364,261.999,262.624,263.242,263.852,264.457,265.057,265.656,266.254,266.855,267.461,268.075,268.701,269.342,270.003,270.689,271.405,272.156,272.949,239.834,239.962,240.088,240.211,240.332,240.451,240.568,240.681,240.792,240.901,241.006,241.108,241.207,241.302,241.394,241.482,241.566,241.645,241.72,241.791,241.857,241.917,241.973,242.022,242.066,242.104,242.136,242.161,242.179,242.19,242.194,8564.4,16505.3,242.194
424800,241.322,0.883755,155.715,18842,874.15,611.905,-23079.5,-18842,28573,83606.8,0.0208613,0.0208179,-3.09217e-05,257.359,3.63064e-09,239.86,240.687,241.513,242.338,243.161,243.981,244.798,245.612,246.421,247.226,248.026,248.82,249.608,250.389,251.164,251.931,252.69,253.442,254.185,254.92,255.646,256.364,257.073,257.774,258.467,259.152,259.831,260.502,261.168,261.829,262.486,263.141,263.796,264.452,265.112,265.777,266.45,267.135,267.834,268.551,269.291,270.056,270.852,271.684,272.558,273.477,274.45,239.834,239.963,240.089,240.213,240.334,240.452,240.568,240.682,240.792,240.9,241.004,241.106,241.204,241.298,241.389,241.476,241.559,241.638,241.712,241.782,241.847,241.907,241.962,242.011,242.055,242.092,242.124,242.149,242.167,242.178,242.181,8963.4,17274.3,242.181
428400,241.322,0.883758,157.386,18498.4,921.527,645.069,-27113,-18498.4,28728.9,83606.6,0.0209751,0.0209563,-3.10842e-05,257.529,-1.96336e-09,239.859,240.671,241.483,242.293,243.101,243.907,244.71,245.51,246.306,247.098,247.886,248.669,249.446,250.218,250.984,251.745,252.498,253.246,253.987,254.723,255.451,256.175,256.892,257.605,258.313,259.017,259.718,260.418,261.116,261.816,262.517,263.222,263.933,264.653,265.382,266.126,266.885,267.663,268.465,269.293,270.152,271.046,271.979,272.957,273.985,275.067,276.21,239.834,239.964,240.091,240.216,240.337,240.456,240.572,240.685,240.796,240.903,241.007,241.108,241.205,241.299,241.39,241.476,241.558,241.637,241.71,241.78,241.844,241.904,241.958,242.007,242.05,242.087,242.118,242.143,242.16,242.171,242.175,9428.05,18169.7,242.175
432000,241.326,0.883741,159.656,18203.6,972.239,680.567,-30594.4,-18203.6,28970.5,83606.5,0.0211515,0.0211566,-3.13328e-05,257.806,-7.43892e-09,239.859,240.658,241.456,242.254,243.05,243.843,244.635,245.424,246.21,246.992,247.771,248.546,249.318,250.085,250.847,251.606,252.36,253.11,253.856,254.598,255.337,256.073,256.807,257.539,258.271,259.003,259.737,260.473,261.213,261.96,262.714,263.478,264.254,265.044,265.851,266.678,267.528,268.404,269.31,270.249,271.226,272.244,273.308,274.421,275.59,276.818,278.11,239.834,239.966,240.094,240.22,240.343,240.462,240.579,240.692,240.803,240.91,241.014,241.115,241.212,241.306,241.396,241.482,241.564,241.641,241.715,241.783,241.847,241.906,241.96,242.009,242.051,242.088,242.119,242.143,242.161,242.172,242.176,9926.68,19130.7,242.176
435600,241.335,0.883704,162.364,17968.5,1022.83,715.983,-33302.6,-17968.5,29272.2,83606.4,0.0213717,0.0213986,-3.16503e-05,258.172,-1.24197e-08,239.859,240.647,241.436,242.223,243.01,243.795,244.578,245.359,246.138,246.915,247.689,248.462,249.23,249.998,250.761,251.524,252.283,253.042,253.798,254.554,255.309,256.066,256.822,257.582,258.344,259.111,259.883,260.664,261.452,262.252,263.064,263.892,264.735,265.6,266.486,267.398,268.337,269.308,270.312,271.356,272.44,273.569,274.747,275.977,277.263,278.609,280.018,239.834,239.968,240.098,240.226,240.35,240.47,240.588,240.702,240.813,240.921,241.025,241.126,241.224,241.317,241.407,241.493,241.574,241.652,241.725,241.793,241.857,241.916,241.969,242.017,242.06,242.096,242.127,242.151,242.169,242.18,242.183,10425.3,20091.7,242.183
439200,241.347,0.883651,165.326,17818,1069.86,748.903,-35039.2,-17818,29622.2,83606.3,0.0216273,0.0216721,-3.20153e-05,258.601,-1.65615e-08,239.858,240.641,241.423,242.204,242.984,243.764,244.543,245.32,246.097,246.872,247.646,248.419,249.192,249.963,250.734,251.504,252.275,253.047,253.82,254.594,255.372,256.152,256.938,257.729,258.527,259.333,260.15,260.976,261.817,262.672,263.544,264.434,265.347,266.282,267.244,268.234,269.256,270.311,271.403,272.535,273.71,274.93,276.198,277.517,278.89,280.319,281.806,239.834,239.97,240.103,240.232,240.358,240.48,240.599,240.714,240.826,240.935,241.04,241.141,241.239,241.332,241.422,241.508,241.59,241.667,241.74,241.809,241.872,241.931,241.984,242.032,242.074,242.111,242.141,242.165,242.183,242.194,242.197,10890,20987.1,242.197
442800,241.363,0.883585,168.335,17755.8,1110.12,777.085,-35699.4,-17755.8,29990.2,83606.2,0.021896,0.0219538,-3.24028e-05,259.064,-1.95778e-08,239.858,240.638,241.417,242.196,242.975,243.754,244.532,245.31,246.088,246.866,247.644,248.423,249.202,249.983,250.765,251.549,252.335,253.125,253.917,254.716,255.519,256.329,257.146,257.972,258.808,259.656,260.516,261.391,262.282,263.191,264.119,265.07,266.044,267.045,268.072,269.131,270.221,271.347,272.508,273.709,274.951,276.235,277.564,278.939,280.361,281.832,283.352,239.834,239.973,240.108,240.239,240.366,240.49,240.611,240.728,240.841,240.95,241.056,241.158,241.256,241.351,241.441,241.527,241.609,241.687,241.76,241.828,241.892,241.95,242.004,242.052,242.094,242.13,242.161,242.185,242.202,242.213,242.217,11289,21756.1,242.217
446400,241.381,0.88351,171.185,17788.8,1140.87,798.61,-35221.5,-17788.8,30353.7,83606.1,0.0221614,0.0222263,-3.27863e-05,259.529,-2.12598e-08,239.858,240.639,241.421,242.202,242.983,243.764,244.546,245.329,246.113,246.898,247.684,248.472,249.263,250.056,250.854,251.654,252.459,253.269,254.087,254.909,255.741,256.581,257.432,258.293,259.168,260.055,260.959,261.878,262.816,263.774,264.753,265.755,266.782,267.835,268.916,270.027,271.169,272.344,273.553,274.796,276.077,277.394,278.75,280.143,281.574,283.043,284.549,239.834,239.975,240.112,240.245,240.375,240.501,240.623,240.741,240.856,240.967,241.073,241.177,241.276,241.371,241.462,241.549,241.631,241.709,241.782,241.851,241.915,241.974,242.027,242.075,242.117,242.154,242.184,242.209,242.226,242.237,242.24,11595.1,22346.1,242.24
450000,241.4,0.883432,173.68,17911.9,1160.02,812.011,-33661.4,-17911.9,30685.2,83606,0.0224034,0.022469,-3.31399e-05,259.966,-2.14919e-08,239.858,240.645,241.432,242.219,243.007,243.795,244.585,245.376,246.169,246.965,247.763,248.564,249.369,250.179,250.993,251.813,252.639,253.473,254.313,255.164,256.023,256.894,257.776,258.672,259.581,260.506,261.446,262.405,263.383,264.381,265.4,266.443,267.509,268.6,269.717,270.862,272.034,273.235,274.464,275.724,277.012,278.33,279.676,281.049,282.448,283.872,285.318,239.834,239.977,240.116,240.251,240.383,240.51,240.634,240.754,240.87,240.982,241.091,241.195,241.295,241.391,241.483,241.571,241.654,241.732,241.806,241.875,241.94,241.999,242.052,242.101,242.143,242.18,242.211,242.235,242.252,242.263,242.267,11787.6,22717,242.267
453600,241.419,0.883356,175.652,18122,1166.25,816.376,-31092.9,-18122,30967.3,83605.8,0.0226093,0.0226693,-3.34393e-05,260.344,-2.02595e-08,239.859,240.655,241.451,242.247,243.045,243.844,244.645,245.448,246.253,247.062,247.875,248.692,249.513,250.341,251.174,252.015,252.862,253.719,254.584,255.46,256.346,257.245,258.156,259.081,260.02,260.975,261.947,262.936,263.944,264.971,266.018,267.086,268.175,269.287,270.421,271.577,272.757,273.958,275.182,276.427,277.693,278.977,280.278,281.595,282.923,284.261,285.604,239.834,239.979,240.12,240.256,240.39,240.519,240.644,240.766,240.883,240.997,241.107,241.212,241.313,241.411,241.503,241.592,241.676,241.755,241.83,241.899,241.964,242.024,242.078,242.127,242.169,242.206,242.237,242.262,242.279,242.29,242.294,11853.2,22843.5,242.294
457200,241.436,0.883286,176.968,18397.9,1159.15,811.408,-27732.3,-18397.9,31173.9,83605.7,0.0227602,0.0228084,-3.36642e-05,260.637,-1.76497e-08,239.859,240.667,241.476,242.285,243.095,243.908,244.722,245.539,246.359,247.184,248.013,248.847,249.686,250.532,251.385,252.245,253.114,253.992,254.88,255.779,256.688,257.61,258.544,259.493,260.455,261.433,262.425,263.435,264.46,265.503,266.563,267.641,268.736,269.849,270.979,272.126,273.288,274.466,275.656,276.859,278.072,279.292,280.517,281.743,282.966,284.183,285.389,239.834,239.98,240.122,240.26,240.395,240.525,240.652,240.775,240.894,241.009,241.12,241.227,241.329,241.428,241.522,241.611,241.696,241.776,241.851,241.922,241.987,242.047,242.102,242.151,242.194,242.232,242.263,242.287,242.305,242.316,242.32,11787.6,22717,242.32
460800,241.45,0.883229,177.545,18727.9,1139.21,797.447,-23764.1,-18727.9,31298.1,83605.6,0.0228508,0.0228821,-3.37992e-05,260.825,-1.38446e-08,239.859,240.682,241.505,242.329,243.154,243.981,244.811,245.644,246.481,247.321,248.167,249.018,249.875,250.739,251.61,252.489,253.377,254.274,255.18,256.097,257.025,257.965,258.916,259.88,260.857,261.846,262.85,263.867,264.897,265.942,266.999,268.07,269.153,270.248,271.354,272.469,273.592,274.722,275.855,276.99,278.124,279.253,280.374,281.483,282.575,283.645,284.687,239.834,239.981,240.123,240.262,240.398,240.53,240.658,240.782,240.902,241.018,241.13,241.238,241.342,241.441,241.536,241.627,241.712,241.793,241.87,241.941,242.007,242.068,242.123,242.173,242.216,242.254,242.286,242.31,242.329,242.34,242.343,11595.1,22346.1,242.343
464400,241.46,0.883187,177.343,19084.9,1107.78,775.444,-19498.6,-19084.9,31326.7,83605.5,0.0228717,0.0228821,-3.38352e-05,260.896,-9.10769e-09,239.86,240.698,241.537,242.377,243.218,244.061,244.907,245.756,246.608,247.465,248.327,249.195,250.068,250.948,251.835,252.73,253.633,254.544,255.465,256.395,257.335,258.285,259.245,260.215,261.197,262.189,263.191,264.203,265.225,266.257,267.297,268.344,269.398,270.457,271.52,272.584,273.648,274.709,275.765,276.811,277.846,278.864,279.861,280.834,281.776,282.682,283.547,239.834,239.98,240.123,240.263,240.399,240.531,240.66,240.785,240.906,241.023,241.136,241.245,241.35,241.45,241.546,241.638,241.724,241.806,241.883,241.955,242.022,242.084,242.139,242.19,242.234,242.272,242.304,242.329,242.347,242.358,242.362,11289,21756.1,242.362
